Refactoring Type	Source Entity	Target Class	Source/Target accessed members	Rate it!
Move Method	net.java.sip.communicator.impl.gui.customcontrols.wizard.WizardController::backButtonPressed():void	net.java.sip.communicator.impl.gui.customcontrols.wizard.Wizard	1/2	
Move Method	net.java.sip.communicator.impl.gui.main.SingleWindowContainer::highlightTab(net.java.sip.communicator.impl.gui.main.chat.ChatPanel):void	net.java.sip.communicator.impl.gui.main.chat.ConversationTabbedPane	1/2	
Move Method	net.java.sip.communicator.impl.gui.main.account.AccountList::accountListModelContentChanged(net.java.sip.communicator.service.protocol.ProtocolProviderService):void	net.java.sip.communicator.impl.gui.main.account.AccountListModel	1/2	
Move Method	net.java.sip.communicator.impl.gui.main.call.CallPanel::isConference():boolean	net.java.sip.communicator.service.protocol.CallConference	1/2	
Move Method	net.java.sip.communicator.impl.gui.main.call.DTMFHandler::startSendingDtmfTone(net.java.sip.communicator.service.protocol.Call, net.java.sip.communicator.impl.gui.main.call.DTMFHandler.DTMFToneInfo):void	net.java.sip.communicator.impl.gui.main.call.DTMFHandler.DTMFToneInfo	1/2	
Move Method	net.java.sip.communicator.impl.gui.main.call.conference.BasicConferenceCallPanel::conferenceMemberErrorReceived(net.java.sip.communicator.service.protocol.event.CallPeerConferenceEvent):void	net.java.sip.communicator.service.protocol.event.CallPeerConferenceEvent	1/2	
Move Method	net.java.sip.communicator.impl.gui.main.chat.ChatPanel::getTextFromWriteArea(java.lang.String):java.lang.String	net.java.sip.communicator.impl.gui.main.chat.ChatWritePanel	1/2	
Move Method	net.java.sip.communicator.impl.gui.main.chat.ChatPanel::findFileTransferChatTransport():net.java.sip.communicator.impl.gui.main.chat.ChatTransport	net.java.sip.communicator.impl.gui.main.chat.ChatSession	1/2	
Move Method	net.java.sip.communicator.impl.gui.main.chat.ChatPanel::findInviteChatTransport():net.java.sip.communicator.impl.gui.main.chat.ChatTransport	net.java.sip.communicator.impl.gui.main.chat.ChatSession	1/2	
Move Method	net.java.sip.communicator.impl.gui.main.chat.ChatWindow::highlightTab(net.java.sip.communicator.impl.gui.main.chat.ChatPanel):void	net.java.sip.communicator.impl.gui.main.chat.ConversationTabbedPane	1/2	
