edu_stanford_nlp_dcoref_ACEMentionExtractor.java/[CN]/ACEMentionExtractor/[FE]/aceReader	edu_stanford_nlp_ie_machinereading_domains_ace_AceReader.java/[CN]/
edu_stanford_nlp_trees_international_pennchinese_UniversalChineseGrammaticalRelations.java/[CN]/UniversalChineseGrammaticalRelations/[FE]/ORDINAL_MODIFIER	edu_stanford_nlp_trees_GrammaticalRelation.java/[CN]/
edu_stanford_nlp_trees_international_pennchinese_UniversalChineseGrammaticalRelations.java/[CN]/UniversalChineseGrammaticalRelations/[FE]/DETERMINER	edu_stanford_nlp_trees_GrammaticalRelation.java/[CN]/
edu_stanford_nlp_trees_international_pennchinese_UniversalChineseGrammaticalRelations.java/[CN]/UniversalChineseGrammaticalRelations/[FE]/NEGATION_MODIFIER	edu_stanford_nlp_trees_GrammaticalRelation.java/[CN]/
edu_stanford_nlp_trees_international_pennchinese_UniversalChineseGrammaticalRelations.java/[CN]/UniversalChineseGrammaticalRelations/[FE]/ADVERBIAL_MODIFIER	edu_stanford_nlp_trees_GrammaticalRelation.java/[CN]/
edu_stanford_nlp_trees_international_pennchinese_UniversalChineseGrammaticalRelations.java/[CN]/UniversalChineseGrammaticalRelations/[FE]/ADV_CLAUSAL_MODIFIER	edu_stanford_nlp_trees_GrammaticalRelation.java/[CN]/
edu_stanford_nlp_trees_international_pennchinese_UniversalChineseGrammaticalRelations.java/[CN]/UniversalChineseGrammaticalRelations/[FE]/DVPM_MODIFIER	edu_stanford_nlp_trees_GrammaticalRelation.java/[CN]/
edu_stanford_nlp_trees_international_pennchinese_UniversalChineseGrammaticalRelations.java/[CN]/UniversalChineseGrammaticalRelations/[FE]/AUX_MODIFIER	edu_stanford_nlp_trees_GrammaticalRelation.java/[CN]/
edu_stanford_nlp_trees_international_pennchinese_UniversalChineseGrammaticalRelations.java/[CN]/UniversalChineseGrammaticalRelations/[FE]/MODAL_VERB	edu_stanford_nlp_trees_GrammaticalRelation.java/[CN]/
edu_stanford_nlp_trees_international_pennchinese_UniversalChineseGrammaticalRelations.java/[CN]/UniversalChineseGrammaticalRelations/[FE]/ASPECT_MARKER	edu_stanford_nlp_trees_GrammaticalRelation.java/[CN]/
edu_stanford_nlp_trees_international_pennchinese_UniversalChineseGrammaticalRelations.java/[CN]/UniversalChineseGrammaticalRelations/[FE]/AUX_PASSIVE_MODIFIER	edu_stanford_nlp_trees_GrammaticalRelation.java/[CN]/
edu_stanford_nlp_trees_international_pennchinese_UniversalChineseGrammaticalRelations.java/[CN]/UniversalChineseGrammaticalRelations/[FE]/COPULA	edu_stanford_nlp_trees_GrammaticalRelation.java/[CN]/
edu_stanford_nlp_trees_international_pennchinese_UniversalChineseGrammaticalRelations.java/[CN]/UniversalChineseGrammaticalRelations/[FE]/MARK	edu_stanford_nlp_trees_GrammaticalRelation.java/[CN]/
edu_stanford_nlp_trees_international_pennchinese_UniversalChineseGrammaticalRelations.java/[CN]/UniversalChineseGrammaticalRelations/[FE]/PUNCTUATION	edu_stanford_nlp_trees_GrammaticalRelation.java/[CN]/
edu_stanford_nlp_trees_international_pennchinese_UniversalChineseGrammaticalRelations.java/[CN]/UniversalChineseGrammaticalRelations/[FE]/COMPOUND	edu_stanford_nlp_trees_GrammaticalRelation.java/[CN]/
edu_stanford_nlp_trees_international_pennchinese_UniversalChineseGrammaticalRelations.java/[CN]/UniversalChineseGrammaticalRelations/[FE]/NOUN_COMPOUND	edu_stanford_nlp_trees_GrammaticalRelation.java/[CN]/
edu_stanford_nlp_trees_international_pennchinese_UniversalChineseGrammaticalRelations.java/[CN]/UniversalChineseGrammaticalRelations/[FE]/NAME	edu_stanford_nlp_trees_GrammaticalRelation.java/[CN]/
edu_stanford_nlp_trees_international_pennchinese_UniversalChineseGrammaticalRelations.java/[CN]/UniversalChineseGrammaticalRelations/[FE]/VERB_COMPOUND	edu_stanford_nlp_trees_GrammaticalRelation.java/[CN]/
edu_stanford_nlp_trees_international_pennchinese_UniversalChineseGrammaticalRelations.java/[CN]/UniversalChineseGrammaticalRelations/[FE]/CONJUNCT	edu_stanford_nlp_trees_GrammaticalRelation.java/[CN]/
edu_stanford_nlp_trees_international_pennchinese_UniversalChineseGrammaticalRelations.java/[CN]/UniversalChineseGrammaticalRelations/[FE]/COORDINATION	edu_stanford_nlp_trees_GrammaticalRelation.java/[CN]/
