org_dom4j_io_XMPPPacketReader.java/[CN]/XMPPPacketReader/[FE]/xppParser	org_jivesoftware_openfire_net_MXParser.java/[CN]/
org_jivesoftware_openfire_muc_HistoryRequest.java/[CN]/HistoryRequest/[FE]/xmppDateTime	org_jivesoftware_util_XMPPDateTimeFormat.java/[CN]/
org_jivesoftware_openfire_muc_MUCRoomHistory.java/[CN]/MUCRoomHistory/[FE]/historyStrategy	org_jivesoftware_openfire_muc_HistoryStrategy.java/[CN]/
org_jivesoftware_openfire_muc_HistoryStrategy.java/[CN]/HistoryStrategy/[FE]/parent	org_jivesoftware_openfire_muc_HistoryStrategy.java/[CN]/
org_jivesoftware_openfire_filetransfer_proxy_FileTransferProxy.java/[CN]/FileTransferProxy/[FE]/info	org_jivesoftware_openfire_IQHandlerInfo.java/[CN]/
org_jivesoftware_openfire_spi_PacketRouterImpl.java/[CN]/PacketRouterImpl/[FE]/iqRouter	org_jivesoftware_openfire_IQRouter.java/[CN]/
org_jivesoftware_openfire_spi_PacketRouterImpl.java/[CN]/PacketRouterImpl/[FE]/presenceRouter	org_jivesoftware_openfire_PresenceRouter.java/[CN]/
org_jivesoftware_openfire_spi_PacketRouterImpl.java/[CN]/PacketRouterImpl/[FE]/messageRouter	org_jivesoftware_openfire_MessageRouter.java/[CN]/
org_jivesoftware_openfire_spi_LegacyConnectionAcceptor.java/[CN]/LegacyConnectionAcceptor/[FE]/socketAcceptThread	org_jivesoftware_openfire_net_SocketAcceptThread.java/[CN]/
org_jivesoftware_openfire_spi_ConnectionConfiguration.java/[CN]/ConnectionConfiguration/[FE]/identityStoreConfiguration	org_jivesoftware_openfire_keystore_CertificateStoreConfiguration.java/[CN]/
org_jivesoftware_openfire_spi_ConnectionConfiguration.java/[CN]/ConnectionConfiguration/[FE]/trustStoreConfiguration	org_jivesoftware_openfire_keystore_CertificateStoreConfiguration.java/[CN]/
org_jivesoftware_openfire_spi_ConnectionConfiguration.java/[CN]/ConnectionConfiguration/[FE]/identityStore	org_jivesoftware_openfire_keystore_IdentityStore.java/[CN]/
org_jivesoftware_openfire_spi_ConnectionConfiguration.java/[CN]/ConnectionConfiguration/[FE]/trustStore	org_jivesoftware_openfire_keystore_TrustStore.java/[CN]/
org_jivesoftware_openfire_spi_PacketTransporterImpl.java/[CN]/PacketTransporterImpl/[FE]/transportHandler	org_jivesoftware_openfire_transport_TransportHandler.java/[CN]/
org_jivesoftware_openfire_spi_PacketTransporterImpl.java/[CN]/PacketTransporterImpl/[FE]/xmppServer	org_jivesoftware_openfire_XMPPServer.java/[CN]/
org_jivesoftware_openfire_spi_PacketDelivererImpl.java/[CN]/PacketDelivererImpl/[FE]/deliverHandler	org_jivesoftware_openfire_net_SocketPacketWriteHandler.java/[CN]/
org_jivesoftware_openfire_spi_ConnectionListener.java/[CN]/ConnectionListener/[FE]/identityStoreConfiguration	org_jivesoftware_openfire_keystore_CertificateStoreConfiguration.java/[CN]/
org_jivesoftware_openfire_spi_ConnectionListener.java/[CN]/ConnectionListener/[FE]/trustStoreConfiguration	org_jivesoftware_openfire_keystore_CertificateStoreConfiguration.java/[CN]/
org_jivesoftware_openfire_spi_ConnectionListener.java/[CN]/ConnectionListener/[FE]/connectionAcceptor	org_jivesoftware_openfire_spi_ConnectionAcceptor.java/[CN]/
org_jivesoftware_openfire_spi_PresenceManagerImpl.java/[CN]/PresenceManagerImpl/[FE]/userManager	org_jivesoftware_openfire_user_UserManager.java/[CN]/
org_jivesoftware_openfire_spi_PresenceManagerImpl.java/[CN]/PresenceManagerImpl/[FE]/rosterManager	org_jivesoftware_openfire_roster_RosterManager.java/[CN]/
org_jivesoftware_openfire_spi_PresenceManagerImpl.java/[CN]/PresenceManagerImpl/[FE]/presenceUpdateHandler	org_jivesoftware_openfire_handler_PresenceUpdateHandler.java/[CN]/
org_jivesoftware_openfire_spi_PresenceManagerImpl.java/[CN]/PresenceManagerImpl/[FE]/componentManager	org_jivesoftware_openfire_component_InternalComponentManager.java/[CN]/
org_jivesoftware_openfire_spi_XMPPServerInfoImpl.java/[CN]/XMPPServerInfoImpl/[FE]/ver	org_jivesoftware_util_Version.java/[CN]/
org_jivesoftware_openfire_spi_ConnectionAcceptor.java/[CN]/ConnectionAcceptor/[FE]/configuration	org_jivesoftware_openfire_spi_ConnectionConfiguration.java/[CN]/
org_jivesoftware_openfire_spi_RoutingTableImpl.java/[CN]/RoutingTableImpl/[FE]/server	org_jivesoftware_openfire_XMPPServer.java/[CN]/
org_jivesoftware_openfire_spi_RoutingTableImpl.java/[CN]/RoutingTableImpl/[FE]/iqRouter	org_jivesoftware_openfire_IQRouter.java/[CN]/
org_jivesoftware_openfire_spi_RoutingTableImpl.java/[CN]/RoutingTableImpl/[FE]/messageRouter	org_jivesoftware_openfire_MessageRouter.java/[CN]/
org_jivesoftware_openfire_spi_RoutingTableImpl.java/[CN]/RoutingTableImpl/[FE]/presenceRouter	org_jivesoftware_openfire_PresenceRouter.java/[CN]/
org_jivesoftware_openfire_spi_RoutingTableImpl.java/[CN]/RoutingTableImpl/[FE]/presenceUpdateHandler	org_jivesoftware_openfire_handler_PresenceUpdateHandler.java/[CN]/
org_jivesoftware_openfire_spi_ClientRoute.java/[CN]/ClientRoute/[FE]/nodeID	org_jivesoftware_openfire_cluster_NodeID.java/[CN]/
org_jivesoftware_openfire_spi_MINAConnectionAcceptor.java/[CN]/MINAConnectionAcceptor/[FE]/connectionHandler	org_jivesoftware_openfire_nio_ConnectionHandler.java/[CN]/
org_jivesoftware_openfire_multiplex_ConnectionMultiplexerManager.java/[CN]/ConnectionMultiplexerManager/[FE]/instance	org_jivesoftware_openfire_multiplex_ConnectionMultiplexerManager.java/[CN]/
org_jivesoftware_openfire_multiplex_ConnectionMultiplexerManager.java/[CN]/ConnectionMultiplexerManager/[FE]/sessionManager	org_jivesoftware_openfire_SessionManager.java/[CN]/
org_jivesoftware_openfire_multiplex_ClientSessionConnection.java/[CN]/ClientSessionConnection/[FE]/multiplexerManager	org_jivesoftware_openfire_multiplex_ConnectionMultiplexerManager.java/[CN]/
org_jivesoftware_openfire_multiplex_MultiplexerPacketHandler.java/[CN]/MultiplexerPacketHandler/[FE]/multiplexerManager	org_jivesoftware_openfire_multiplex_ConnectionMultiplexerManager.java/[CN]/
org_jivesoftware_openfire_multiplex_MultiplexerPacketDeliverer.java/[CN]/MultiplexerPacketDeliverer/[FE]/messageStrategy	org_jivesoftware_openfire_OfflineMessageStrategy.java/[CN]/
org_jivesoftware_openfire_multiplex_MultiplexerPacketDeliverer.java/[CN]/MultiplexerPacketDeliverer/[FE]/multiplexerManager	org_jivesoftware_openfire_multiplex_ConnectionMultiplexerManager.java/[CN]/
org_jivesoftware_openfire_IQRouter.java/[CN]/IQRouter/[FE]/userManager	org_jivesoftware_openfire_user_UserManager.java/[CN]/
org_jivesoftware_openfire_admin_AdminManager.java/[CN]/AdminManagerContainer/[FE]/instance	org_jivesoftware_openfire_admin_AdminManager.java/[CN]/
org_jivesoftware_openfire_update_UpdateManager.java/[CN]/UpdateManager/[FE]/serverUpdate	org_jivesoftware_openfire_update_Update.java/[CN]/
org_jivesoftware_openfire_update_UpdateManager.java/[CN]/UpdateManager/[FE]/router	org_jivesoftware_openfire_MessageRouter.java/[CN]/
org_jivesoftware_openfire_pep_PEPService.java/[CN]/PEPService/[FE]/rootCollectionNode	org_jivesoftware_openfire_pubsub_CollectionNode.java/[CN]/
org_jivesoftware_openfire_pep_PEPService.java/[CN]/PEPService/[FE]/leafDefaultConfiguration	org_jivesoftware_openfire_pubsub_DefaultNodeConfiguration.java/[CN]/
